circular	auto	sex	NCBI	UCSC	Ensembl
FALSE	TRUE	FALSE	NW_020823325.1	picr_1676	picr_1676
FALSE	TRUE	FALSE	NW_020823326.1	picr_1677	picr_1677
FALSE	TRUE	FALSE	NW_020823327.1	picr_1678	picr_1678
FALSE	TRUE	FALSE	NW_020823328.1	picr_1679	picr_1679
FALSE	TRUE	FALSE	NW_020823329.1	picr_1680	picr_1680
FALSE	TRUE	FALSE	NW_020823330.1	picr_1681	picr_1681
FALSE	TRUE	FALSE	NW_020823331.1	picr_1682	picr_1682
FALSE	TRUE	FALSE	NW_020823332.1	picr_1683	picr_1683
FALSE	TRUE	FALSE	NW_020823333.1	picr_1684	picr_1684
FALSE	TRUE	FALSE	NW_020823334.1	picr_1685	picr_1685
FALSE	TRUE	FALSE	NW_020823335.1	picr_1686	picr_1686
FALSE	TRUE	FALSE	NW_020823336.1	picr_1687	picr_1687
FALSE	TRUE	FALSE	NW_020823337.1	picr_1688	picr_1688
FALSE	TRUE	FALSE	NW_020823338.1	picr_1689	picr_1689
FALSE	TRUE	FALSE	NW_020823339.1	picr_1690	picr_1690
FALSE	TRUE	FALSE	NW_020823340.1	picr_1693	picr_1693
FALSE	TRUE	FALSE	NW_020823341.1	picr_1694	picr_1694
FALSE	TRUE	FALSE	NW_020823342.1	picr_1695	picr_1695
FALSE	TRUE	FALSE	NW_020823343.1	picr_1696	picr_1696
FALSE	TRUE	FALSE	NW_020823344.1	picr_1697	picr_1697
FALSE	TRUE	FALSE	NW_020823345.1	picr_1698	picr_1698
FALSE	TRUE	FALSE	NW_020823346.1	picr_1699	picr_1699
FALSE	TRUE	FALSE	NW_020823347.1	picr_1700	picr_1700
FALSE	TRUE	FALSE	NW_020823348.1	picr_1701	picr_1701
FALSE	TRUE	FALSE	NW_020823349.1	picr_1703	picr_1703
FALSE	TRUE	FALSE	NW_020823350.1	picr_1704	picr_1704
FALSE	TRUE	FALSE	NW_020823351.1	picr_1705	picr_1705
FALSE	TRUE	FALSE	NW_020823352.1	picr_1706	picr_1706
FALSE	TRUE	FALSE	NW_020823353.1	picr_1707	picr_1707
FALSE	TRUE	FALSE	NW_020823354.1	picr_1708	picr_1708
FALSE	TRUE	FALSE	NW_020823355.1	picr_1709	picr_1709
FALSE	TRUE	FALSE	NW_020823356.1	picr_1710	picr_1710
FALSE	TRUE	FALSE	NW_020823357.1	picr_1711	picr_1711
FALSE	TRUE	FALSE	NW_020823358.1	picr_1712	picr_1712
FALSE	TRUE	FALSE	NW_020823359.1	picr_1713	picr_1713
FALSE	TRUE	FALSE	NW_020823360.1	picr_1714	picr_1714
FALSE	TRUE	FALSE	NW_020823361.1	picr_1715	picr_1715
FALSE	TRUE	FALSE	NW_020823362.1	picr_1716	picr_1716
FALSE	TRUE	FALSE	NW_020823363.1	picr_1717	picr_1717
FALSE	TRUE	FALSE	NW_020823364.1	picr_1718	picr_1718
FALSE	TRUE	FALSE	NW_020823365.1	picr_1719	picr_1719
FALSE	TRUE	FALSE	NW_020823366.1	picr_1720	picr_1720
FALSE	TRUE	FALSE	NW_020823367.1	picr_1721	picr_1721
FALSE	TRUE	FALSE	NW_020823368.1	picr_1722	picr_1722
FALSE	TRUE	FALSE	NW_020823369.1	picr_1723	picr_1723
FALSE	TRUE	FALSE	NW_020823370.1	picr_1725	picr_1725
FALSE	TRUE	FALSE	NW_020823371.1	picr_1726	picr_1726
FALSE	TRUE	FALSE	NW_020823372.1	picr_1727	picr_1727
FALSE	TRUE	FALSE	NW_020823373.1	picr_1728	picr_1728
FALSE	TRUE	FALSE	NW_020823374.1	picr_1730	picr_1730
FALSE	TRUE	FALSE	NW_020823375.1	picr_1731	picr_1731
FALSE	TRUE	FALSE	NW_020823376.1	picr_1732	picr_1732
FALSE	TRUE	FALSE	NW_020823377.1	picr_1734	picr_1734
FALSE	TRUE	FALSE	NW_020823378.1	picr_1735	picr_1735
FALSE	TRUE	FALSE	NW_020823379.1	picr_1736	picr_1736
FALSE	TRUE	FALSE	NW_020823380.1	picr_1738	picr_1738
FALSE	TRUE	FALSE	NW_020823381.1	picr_1739	picr_1739
FALSE	TRUE	FALSE	NW_020823382.1	picr_1740	picr_1740
FALSE	TRUE	FALSE	NW_020823383.1	picr_1741	picr_1741
FALSE	TRUE	FALSE	NW_020823384.1	picr_1743	picr_1743
FALSE	TRUE	FALSE	NW_020823385.1	picr_1744	picr_1744
FALSE	TRUE	FALSE	NW_020823386.1	picr_1745	picr_1745
FALSE	TRUE	FALSE	NW_020823387.1	picr_1746	picr_1746
FALSE	TRUE	FALSE	NW_020823388.1	picr_1747	picr_1747
FALSE	TRUE	FALSE	NW_020823389.1	picr_1748	picr_1748
FALSE	TRUE	FALSE	NW_020823390.1	picr_1749	picr_1749
FALSE	TRUE	FALSE	NW_020823391.1	picr_1750	picr_1750
FALSE	TRUE	FALSE	NW_020823392.1	picr_1751	picr_1751
FALSE	TRUE	FALSE	NW_020823393.1	picr_1752	picr_1752
FALSE	TRUE	FALSE	NW_020823394.1	picr_1753	picr_1753
FALSE	TRUE	FALSE	NW_020823395.1	picr_1754	picr_1754
FALSE	TRUE	FALSE	NW_020823396.1	picr_1755	picr_1755
FALSE	TRUE	FALSE	NW_020823397.1	picr_1756	picr_1756
FALSE	TRUE	FALSE	NW_020823398.1	picr_1757	picr_1757
FALSE	TRUE	FALSE	NW_020823399.1	picr_1758	picr_1758
FALSE	TRUE	FALSE	NW_020823400.1	picr_1759	picr_1759
FALSE	TRUE	FALSE	NW_020823401.1	picr_1760	picr_1760
FALSE	TRUE	FALSE	NW_020823402.1	picr_1761	picr_1761
FALSE	TRUE	FALSE	NW_020823403.1	picr_1762	picr_1762
FALSE	TRUE	FALSE	NW_020823404.1	picr_1763	picr_1763
FALSE	TRUE	FALSE	NW_020823405.1	picr_1764	picr_1764
FALSE	TRUE	FALSE	NW_020823406.1	picr_1765	picr_1765
FALSE	TRUE	FALSE	NW_020823407.1	picr_1766	picr_1766
FALSE	TRUE	FALSE	NW_020823408.1	picr_1767	picr_1767
FALSE	TRUE	FALSE	NW_020823409.1	picr_1768	picr_1768
FALSE	TRUE	FALSE	NW_020823410.1	picr_1769	picr_1769
FALSE	TRUE	FALSE	NW_020823411.1	picr_177	picr_177
FALSE	TRUE	FALSE	NW_020823412.1	picr_1770	picr_1770
FALSE	TRUE	FALSE	NW_020823413.1	picr_1771	picr_1771
FALSE	TRUE	FALSE	NW_020823414.1	picr_1772	picr_1772
FALSE	TRUE	FALSE	NW_020823415.1	picr_1773	picr_1773
FALSE	TRUE	FALSE	NW_020823416.1	picr_1774	picr_1774
FALSE	TRUE	FALSE	NW_020823417.1	picr_1775	picr_1775
FALSE	TRUE	FALSE	NW_020823418.1	picr_1776	picr_1776
FALSE	TRUE	FALSE	NW_020823419.1	picr_1777	picr_1777
FALSE	TRUE	FALSE	NW_020823420.1	picr_1778	picr_1778
FALSE	TRUE	FALSE	NW_020823421.1	picr_1779	picr_1779
FALSE	TRUE	FALSE	NW_020823422.1	picr_178	picr_178
FALSE	TRUE	FALSE	NW_020823423.1	picr_1780	picr_1780
FALSE	TRUE	FALSE	NW_020823424.1	picr_1781	picr_1781
FALSE	TRUE	FALSE	NW_020823425.1	picr_1782	picr_1782
FALSE	TRUE	FALSE	NW_020823426.1	picr_1783	picr_1783
FALSE	TRUE	FALSE	NW_020823427.1	picr_1784	picr_1784
FALSE	TRUE	FALSE	NW_020823428.1	picr_1785	picr_1785
FALSE	TRUE	FALSE	NW_020823429.1	picr_1786	picr_1786
FALSE	TRUE	FALSE	NW_020823430.1	picr_1787	picr_1787
FALSE	TRUE	FALSE	NW_020823431.1	picr_1788	picr_1788
FALSE	TRUE	FALSE	NW_020823432.1	picr_1789	picr_1789
FALSE	TRUE	FALSE	NW_020823433.1	picr_1790	picr_1790
FALSE	TRUE	FALSE	NW_020823434.1	picr_1791	picr_1791
FALSE	TRUE	FALSE	NW_020823435.1	picr_1792	picr_1792
FALSE	TRUE	FALSE	NW_020823436.1	picr_1793	picr_1793
FALSE	TRUE	FALSE	NW_020823437.1	picr_1794	picr_1794
FALSE	TRUE	FALSE	NW_020823438.1	picr_1795	picr_1795
FALSE	TRUE	FALSE	NW_020823439.1	picr_1796	picr_1796
FALSE	TRUE	FALSE	NW_020823440.1	picr_1797	picr_1797
FALSE	TRUE	FALSE	NW_020823441.1	picr_1798	picr_1798
FALSE	TRUE	FALSE	NW_020823442.1	picr_1799	picr_1799
FALSE	TRUE	FALSE	NW_020823443.1	picr_180	picr_180
FALSE	TRUE	FALSE	NW_020823444.1	picr_1801	picr_1801
FALSE	TRUE	FALSE	NW_020823445.1	picr_1802	picr_1802
FALSE	TRUE	FALSE	NW_020823446.1	picr_1803	picr_1803
FALSE	TRUE	FALSE	NW_020823447.1	picr_1804	picr_1804
FALSE	TRUE	FALSE	NW_020823448.1	picr_1805	picr_1805
FALSE	TRUE	FALSE	NW_020823449.1	picr_1806	picr_1806
FALSE	TRUE	FALSE	NW_020823450.1	picr_1807	picr_1807
FALSE	TRUE	FALSE	NW_020823451.1	picr_1808	picr_1808
FALSE	TRUE	FALSE	NW_020823452.1	picr_1809	picr_1809
FALSE	TRUE	FALSE	NW_020823453.1	picr_181	picr_181
FALSE	TRUE	FALSE	NW_020823454.1	picr_1810	picr_1810
FALSE	TRUE	FALSE	NW_020823455.1	picr_1811	picr_1811
FALSE	TRUE	FALSE	NW_020823456.1	picr_1812	picr_1812
FALSE	TRUE	FALSE	NW_020823457.1	picr_1813	picr_1813
FALSE	TRUE	FALSE	NW_020823458.1	picr_1814	picr_1814
FALSE	TRUE	FALSE	NW_020823459.1	picr_1815	picr_1815
FALSE	TRUE	FALSE	NW_020823460.1	picr_1816	picr_1816
FALSE	TRUE	FALSE	NW_020823461.1	picr_1817	picr_1817
FALSE	TRUE	FALSE	NW_020823462.1	picr_1819	picr_1819
FALSE	TRUE	FALSE	NW_020823463.1	picr_1820	picr_1820
FALSE	TRUE	FALSE	NW_020823464.1	picr_1822	picr_1822
FALSE	TRUE	FALSE	NW_020823465.1	picr_1823	picr_1823
FALSE	TRUE	FALSE	NW_020823466.1	picr_1824	picr_1824
FALSE	TRUE	FALSE	NW_020823467.1	picr_1826	picr_1826
FALSE	TRUE	FALSE	NW_020823468.1	picr_187	picr_187
FALSE	TRUE	FALSE	NW_020823469.1	picr_189	picr_189
FALSE	TRUE	FALSE	NW_020823470.1	picr_190	picr_190
FALSE	TRUE	FALSE	NW_020823471.1	picr_194	picr_194
FALSE	TRUE	FALSE	NW_020823472.1	picr_197	picr_197
FALSE	TRUE	FALSE	NW_020823473.1	picr_198	picr_198
FALSE	TRUE	FALSE	NW_020823474.1	picr_201	picr_201
FALSE	TRUE	FALSE	NW_020823476.1	picr_203	picr_203
FALSE	TRUE	FALSE	NW_020823477.1	picr_204	picr_204
FALSE	TRUE	FALSE	NW_020823478.1	picr_206	picr_206
FALSE	TRUE	FALSE	NW_020823479.1	picr_207	picr_207
FALSE	TRUE	FALSE	NW_020823480.1	picr_208	picr_208
FALSE	TRUE	FALSE	NW_020823481.1	picr_210	picr_210
FALSE	TRUE	FALSE	NW_020823482.1	picr_213	picr_213
FALSE	TRUE	FALSE	NW_020823483.1	picr_214	picr_214
FALSE	TRUE	FALSE	NW_020823484.1	picr_215	picr_215
FALSE	TRUE	FALSE	NW_020823485.1	picr_216	picr_216
FALSE	TRUE	FALSE	NW_020823486.1	picr_217	picr_217
FALSE	TRUE	FALSE	NW_020823487.1	picr_218	picr_218
FALSE	TRUE	FALSE	NW_020823488.1	picr_219	picr_219
FALSE	TRUE	FALSE	NW_020823489.1	picr_221	picr_221
FALSE	TRUE	FALSE	NW_020823490.1	picr_222	picr_222
FALSE	TRUE	FALSE	NW_020823491.1	picr_223	picr_223
FALSE	TRUE	FALSE	NW_020823492.1	picr_224	picr_224
FALSE	TRUE	FALSE	NW_020823493.1	picr_225	picr_225
FALSE	TRUE	FALSE	NW_020823494.1	picr_226	picr_226
FALSE	TRUE	FALSE	NW_020823495.1	picr_227	picr_227
FALSE	TRUE	FALSE	NW_020823496.1	picr_228	picr_228
FALSE	TRUE	FALSE	NW_020823497.1	picr_229	picr_229
FALSE	TRUE	FALSE	NW_020823498.1	picr_230	picr_230
FALSE	TRUE	FALSE	NW_020823499.1	picr_231	picr_231
FALSE	TRUE	FALSE	NW_020823500.1	picr_232	picr_232
FALSE	TRUE	FALSE	NW_020823501.1	picr_233	picr_233
FALSE	TRUE	FALSE	NW_020823502.1	picr_234	picr_234
FALSE	TRUE	FALSE	NW_020823503.1	picr_235	picr_235
FALSE	TRUE	FALSE	NW_020823504.1	picr_236	picr_236
FALSE	TRUE	FALSE	NW_020823505.1	picr_237	picr_237
FALSE	TRUE	FALSE	NW_020823506.1	picr_238	picr_238
FALSE	TRUE	FALSE	NW_020823507.1	picr_239_new	picr_239_new
FALSE	TRUE	FALSE	NW_020823508.1	picr_240	picr_240
FALSE	TRUE	FALSE	NW_020823509.1	picr_241	picr_241
FALSE	TRUE	FALSE	NW_020823510.1	picr_242	picr_242
FALSE	TRUE	FALSE	NW_020823511.1	picr_243	picr_243
FALSE	TRUE	FALSE	NW_020823512.1	picr_244	picr_244
FALSE	TRUE	FALSE	NW_020823513.1	picr_245	picr_245
FALSE	TRUE	FALSE	NW_020823514.1	picr_246	picr_246
FALSE	TRUE	FALSE	NW_020823516.1	picr_248	picr_248
FALSE	TRUE	FALSE	NW_020823517.1	picr_249	picr_249
FALSE	TRUE	FALSE	NW_020823518.1	picr_250	picr_250
FALSE	TRUE	FALSE	NW_020823519.1	picr_251	picr_251
FALSE	TRUE	FALSE	NW_020823520.1	picr_252	picr_252
FALSE	TRUE	FALSE	NW_020823521.1	picr_254	picr_254
FALSE	TRUE	FALSE	NW_020823522.1	picr_255	picr_255
FALSE	TRUE	FALSE	NW_020823523.1	picr_256	picr_256
FALSE	TRUE	FALSE	NW_020823524.1	picr_258	picr_258
FALSE	TRUE	FALSE	NW_020823525.1	picr_259	picr_259
FALSE	TRUE	FALSE	NW_020823526.1	picr_260	picr_260
FALSE	TRUE	FALSE	NW_020823527.1	picr_263	picr_263
FALSE	TRUE	FALSE	NW_020823528.1	picr_264	picr_264
FALSE	TRUE	FALSE	NW_020823529.1	picr_265	picr_265
FALSE	TRUE	FALSE	NW_020823530.1	picr_266	picr_266
FALSE	TRUE	FALSE	NW_020823531.1	picr_267	picr_267
FALSE	TRUE	FALSE	NW_020823532.1	picr_268	picr_268
FALSE	TRUE	FALSE	NW_020823533.1	picr_269	picr_269
FALSE	TRUE	FALSE	NW_020823534.1	picr_270	picr_270
FALSE	TRUE	FALSE	NW_020823535.1	picr_271	picr_271
FALSE	TRUE	FALSE	NW_020823536.1	picr_272	picr_272
FALSE	TRUE	FALSE	NW_020823537.1	picr_273	picr_273
FALSE	TRUE	FALSE	NW_020823538.1	picr_274	picr_274
FALSE	TRUE	FALSE	NW_020823539.1	picr_277	picr_277
FALSE	TRUE	FALSE	NW_020823540.1	picr_278	picr_278
FALSE	TRUE	FALSE	NW_020823541.1	picr_279	picr_279
FALSE	TRUE	FALSE	NW_020823542.1	picr_280	picr_280
FALSE	TRUE	FALSE	NW_020823543.1	picr_281	picr_281
FALSE	TRUE	FALSE	NW_020823544.1	picr_282	picr_282
FALSE	TRUE	FALSE	NW_020823545.1	picr_283	picr_283
FALSE	TRUE	FALSE	NW_020823546.1	picr_284	picr_284
FALSE	TRUE	FALSE	NW_020823547.1	picr_285	picr_285
FALSE	TRUE	FALSE	NW_020823548.1	picr_286	picr_286
FALSE	TRUE	FALSE	NW_020823549.1	picr_287	picr_287
FALSE	TRUE	FALSE	NW_020823550.1	picr_288	picr_288
FALSE	TRUE	FALSE	NW_020823551.1	picr_290	picr_290
FALSE	TRUE	FALSE	NW_020823552.1	picr_291	picr_291
FALSE	TRUE	FALSE	NW_020823553.1	picr_292	picr_292
FALSE	TRUE	FALSE	NW_020823554.1	picr_293	picr_293
FALSE	TRUE	FALSE	NW_020823555.1	picr_294	picr_294
FALSE	TRUE	FALSE	NW_020823556.1	picr_296	picr_296
FALSE	TRUE	FALSE	NW_020823557.1	picr_297	picr_297
FALSE	TRUE	FALSE	NW_020823558.1	picr_298	picr_298
FALSE	TRUE	FALSE	NW_020823559.1	picr_299	picr_299
FALSE	TRUE	FALSE	NW_020823560.1	picr_300	picr_300
FALSE	TRUE	FALSE	NW_020823561.1	picr_301	picr_301
FALSE	TRUE	FALSE	NW_020823562.1	picr_302	picr_302
FALSE	TRUE	FALSE	NW_020823563.1	picr_303	picr_303
FALSE	TRUE	FALSE	NW_020823564.1	picr_304	picr_304
FALSE	TRUE	FALSE	NW_020823565.1	picr_305	picr_305
FALSE	TRUE	FALSE	NW_020823566.1	picr_306	picr_306
FALSE	TRUE	FALSE	NW_020823567.1	picr_307	picr_307
FALSE	TRUE	FALSE	NW_020823568.1	picr_308	picr_308
FALSE	TRUE	FALSE	NW_020823569.1	picr_309	picr_309
FALSE	TRUE	FALSE	NW_020823570.1	picr_310	picr_310
FALSE	TRUE	FALSE	NW_020823571.1	picr_311	picr_311
FALSE	TRUE	FALSE	NW_020823572.1	picr_313	picr_313
FALSE	TRUE	FALSE	NW_020823573.1	picr_315	picr_315
FALSE	TRUE	FALSE	NW_020823574.1	picr_316	picr_316
FALSE	TRUE	FALSE	NW_020823575.1	picr_317	picr_317
FALSE	TRUE	FALSE	NW_020823576.1	picr_318	picr_318
FALSE	TRUE	FALSE	NW_020823577.1	picr_319	picr_319
FALSE	TRUE	FALSE	NW_020823578.1	picr_320	picr_320
FALSE	TRUE	FALSE	NW_020823579.1	picr_321	picr_321
FALSE	TRUE	FALSE	NW_020823580.1	picr_322	picr_322
FALSE	TRUE	FALSE	NW_020823581.1	picr_323	picr_323
FALSE	TRUE	FALSE	NW_020823582.1	picr_324	picr_324
FALSE	TRUE	FALSE	NW_020823583.1	picr_325	picr_325
FALSE	TRUE	FALSE	NW_020823584.1	picr_326	picr_326
FALSE	TRUE	FALSE	NW_020823585.1	picr_328	picr_328
FALSE	TRUE	FALSE	NW_020823586.1	picr_329	picr_329
FALSE	TRUE	FALSE	NW_020823587.1	picr_331	picr_331
FALSE	TRUE	FALSE	NW_020823588.1	picr_332	picr_332
FALSE	TRUE	FALSE	NW_020823589.1	picr_333	picr_333
FALSE	TRUE	FALSE	NW_020823590.1	picr_335	picr_335
FALSE	TRUE	FALSE	NW_020823591.1	picr_336	picr_336
FALSE	TRUE	FALSE	NW_020823592.1	picr_337	picr_337
FALSE	TRUE	FALSE	NW_020823593.1	picr_338	picr_338
FALSE	TRUE	FALSE	NW_020823594.1	picr_339	picr_339
FALSE	TRUE	FALSE	NW_020823595.1	picr_340	picr_340
FALSE	TRUE	FALSE	NW_020823596.1	picr_341	picr_341
FALSE	TRUE	FALSE	NW_020823597.1	picr_342	picr_342
FALSE	TRUE	FALSE	NW_020823598.1	picr_344	picr_344
FALSE	TRUE	FALSE	NW_020823599.1	picr_345	picr_345
FALSE	TRUE	FALSE	NW_020823600.1	picr_346	picr_346
FALSE	TRUE	FALSE	NW_020823601.1	picr_347	picr_347
FALSE	TRUE	FALSE	NW_020823602.1	picr_348	picr_348
FALSE	TRUE	FALSE	NW_020823603.1	picr_349	picr_349
FALSE	TRUE	FALSE	NW_020823604.1	picr_350	picr_350
FALSE	TRUE	FALSE	NW_020823605.1	picr_351	picr_351
FALSE	TRUE	FALSE	NW_020823606.1	picr_352	picr_352
FALSE	TRUE	FALSE	NW_020823607.1	picr_353	picr_353
FALSE	TRUE	FALSE	NW_020823608.1	picr_354	picr_354
FALSE	TRUE	FALSE	NW_020823609.1	picr_357	picr_357
FALSE	TRUE	FALSE	NW_020823610.1	picr_359	picr_359
FALSE	TRUE	FALSE	NW_020823611.1	picr_360	picr_360
FALSE	TRUE	FALSE	NW_020823612.1	picr_361	picr_361
FALSE	TRUE	FALSE	NW_020823613.1	picr_362	picr_362
FALSE	TRUE	FALSE	NW_020823614.1	picr_363	picr_363
FALSE	TRUE	FALSE	NW_020823615.1	picr_364	picr_364
FALSE	TRUE	FALSE	NW_020823616.1	picr_365	picr_365
FALSE	TRUE	FALSE	NW_020823617.1	picr_366	picr_366
FALSE	TRUE	FALSE	NW_020823618.1	picr_368	picr_368
FALSE	TRUE	FALSE	NW_020823619.1	picr_369	picr_369
FALSE	TRUE	FALSE	NW_020823620.1	picr_370	picr_370
FALSE	TRUE	FALSE	NW_020823621.1	picr_371	picr_371
FALSE	TRUE	FALSE	NW_020823622.1	picr_372	picr_372
FALSE	TRUE	FALSE	NW_020823623.1	picr_373	picr_373
FALSE	TRUE	FALSE	NW_020823624.1	picr_375	picr_375
FALSE	TRUE	FALSE	NW_020823625.1	picr_376	picr_376
FALSE	TRUE	FALSE	NW_020823626.1	picr_377	picr_377
FALSE	TRUE	FALSE	NW_020823627.1	picr_378	picr_378
FALSE	TRUE	FALSE	NW_020823628.1	picr_379	picr_379
FALSE	TRUE	FALSE	NW_020823629.1	picr_380	picr_380
FALSE	TRUE	FALSE	NW_020823630.1	picr_381	picr_381
FALSE	TRUE	FALSE	NW_020823631.1	picr_382	picr_382
FALSE	TRUE	FALSE	NW_020823632.1	picr_383	picr_383
FALSE	TRUE	FALSE	NW_020823633.1	picr_384	picr_384
FALSE	TRUE	FALSE	NW_020823634.1	picr_385	picr_385
FALSE	TRUE	FALSE	NW_020823635.1	picr_386	picr_386
FALSE	TRUE	FALSE	NW_020823636.1	picr_387	picr_387
FALSE	TRUE	FALSE	NW_020823637.1	picr_388	picr_388
FALSE	TRUE	FALSE	NW_020823638.1	picr_392	picr_392
FALSE	TRUE	FALSE	NW_020823639.1	picr_393_new	picr_393_new
FALSE	TRUE	FALSE	NW_020823640.1	picr_394	picr_394
FALSE	TRUE	FALSE	NW_020823641.1	picr_395	picr_395
FALSE	TRUE	FALSE	NW_020823642.1	picr_396	picr_396
FALSE	TRUE	FALSE	NW_020823643.1	picr_399	picr_399
FALSE	TRUE	FALSE	NW_020823644.1	picr_401	picr_401
FALSE	TRUE	FALSE	NW_020823645.1	picr_402	picr_402
FALSE	TRUE	FALSE	NW_020823646.1	picr_403	picr_403
FALSE	TRUE	FALSE	NW_020823647.1	picr_404	picr_404
FALSE	TRUE	FALSE	NW_020823648.1	picr_405	picr_405
FALSE	TRUE	FALSE	NW_020823649.1	picr_406	picr_406
FALSE	TRUE	FALSE	NW_020823650.1	picr_407	picr_407
FALSE	TRUE	FALSE	NW_020823651.1	picr_408	picr_408
FALSE	TRUE	FALSE	NW_020823652.1	picr_409	picr_409
FALSE	TRUE	FALSE	NW_020823653.1	picr_410	picr_410
FALSE	TRUE	FALSE	NW_020823654.1	picr_411	picr_411
FALSE	TRUE	FALSE	NW_020823655.1	picr_412	picr_412
FALSE	TRUE	FALSE	NW_020823656.1	picr_413	picr_413
FALSE	TRUE	FALSE	NW_020823657.1	picr_414	picr_414
FALSE	TRUE	FALSE	NW_020823658.1	picr_415	picr_415
FALSE	TRUE	FALSE	NW_020823659.1	picr_416	picr_416
FALSE	TRUE	FALSE	NW_020823660.1	picr_417	picr_417
FALSE	TRUE	FALSE	NW_020823661.1	picr_418	picr_418
FALSE	TRUE	FALSE	NW_020823662.1	picr_419	picr_419
FALSE	TRUE	FALSE	NW_020823663.1	picr_420	picr_420
FALSE	TRUE	FALSE	NW_020823664.1	picr_421	picr_421
FALSE	TRUE	FALSE	NW_020823665.1	picr_422	picr_422
FALSE	TRUE	FALSE	NW_020823666.1	picr_423	picr_423
FALSE	TRUE	FALSE	NW_020823667.1	picr_424	picr_424
FALSE	TRUE	FALSE	NW_020823668.1	picr_425	picr_425
FALSE	TRUE	FALSE	NW_020823669.1	picr_426	picr_426
FALSE	TRUE	FALSE	NW_020823670.1	picr_428	picr_428
FALSE	TRUE	FALSE	NW_020823671.1	picr_429	picr_429
FALSE	TRUE	FALSE	NW_020823672.1	picr_430	picr_430
FALSE	TRUE	FALSE	NW_020823673.1	picr_431	picr_431
FALSE	TRUE	FALSE	NW_020823674.1	picr_432	picr_432
FALSE	TRUE	FALSE	NW_020823675.1	picr_433	picr_433
FALSE	TRUE	FALSE	NW_020823676.1	picr_435	picr_435
FALSE	TRUE	FALSE	NW_020823677.1	picr_436	picr_436
FALSE	TRUE	FALSE	NW_020823678.1	picr_437	picr_437
FALSE	TRUE	FALSE	NW_020823679.1	picr_438	picr_438
FALSE	TRUE	FALSE	NW_020823680.1	picr_439	picr_439
FALSE	TRUE	FALSE	NW_020823681.1	picr_440	picr_440
FALSE	TRUE	FALSE	NW_020823682.1	picr_441	picr_441
FALSE	TRUE	FALSE	NW_020823683.1	picr_442	picr_442
FALSE	TRUE	FALSE	NW_020823684.1	picr_443	picr_443
FALSE	TRUE	FALSE	NW_020823685.1	picr_444	picr_444
FALSE	TRUE	FALSE	NW_020823686.1	picr_445	picr_445
FALSE	TRUE	FALSE	NW_020823687.1	picr_446	picr_446
FALSE	TRUE	FALSE	NW_020823688.1	picr_447	picr_447
FALSE	TRUE	FALSE	NW_020823689.1	picr_448	picr_448
FALSE	TRUE	FALSE	NW_020823690.1	picr_449	picr_449
FALSE	TRUE	FALSE	NW_020823691.1	picr_450	picr_450
FALSE	TRUE	FALSE	NW_020823692.1	picr_451	picr_451
FALSE	TRUE	FALSE	NW_020823693.1	picr_452	picr_452
FALSE	TRUE	FALSE	NW_020823694.1	picr_453	picr_453
FALSE	TRUE	FALSE	NW_020823695.1	picr_454	picr_454
FALSE	TRUE	FALSE	NW_020823696.1	picr_455	picr_455
FALSE	TRUE	FALSE	NW_020823697.1	picr_456	picr_456
FALSE	TRUE	FALSE	NW_020823698.1	picr_457	picr_457
FALSE	TRUE	FALSE	NW_020823699.1	picr_458	picr_458
FALSE	TRUE	FALSE	NW_020823700.1	picr_459	picr_459
FALSE	TRUE	FALSE	NW_020823701.1	picr_460	picr_460
FALSE	TRUE	FALSE	NW_020823702.1	picr_461	picr_461
FALSE	TRUE	FALSE	NW_020823703.1	picr_462	picr_462
FALSE	TRUE	FALSE	NW_020823704.1	picr_463	picr_463
FALSE	TRUE	FALSE	NW_020823705.1	picr_464	picr_464
FALSE	TRUE	FALSE	NW_020823706.1	picr_465	picr_465
FALSE	TRUE	FALSE	NW_020823707.1	picr_466	picr_466
FALSE	TRUE	FALSE	NW_020823708.1	picr_467	picr_467
FALSE	TRUE	FALSE	NW_020823709.1	picr_468	picr_468
FALSE	TRUE	FALSE	NW_020823710.1	picr_469	picr_469
FALSE	TRUE	FALSE	NW_020823711.1	picr_470	picr_470
FALSE	TRUE	FALSE	NW_020823712.1	picr_471_new	picr_471_new
FALSE	TRUE	FALSE	NW_020823713.1	picr_472	picr_472
FALSE	TRUE	FALSE	NW_020823714.1	picr_473	picr_473
FALSE	TRUE	FALSE	NW_020823715.1	picr_475	picr_475
FALSE	TRUE	FALSE	NW_020823716.1	picr_476	picr_476
FALSE	TRUE	FALSE	NW_020823717.1	picr_477	picr_477
FALSE	TRUE	FALSE	NW_020823718.1	picr_478	picr_478
FALSE	TRUE	FALSE	NW_020823719.1	picr_479	picr_479
FALSE	TRUE	FALSE	NW_020823720.1	picr_480	picr_480
FALSE	TRUE	FALSE	NW_020823721.1	picr_481	picr_481
FALSE	TRUE	FALSE	NW_020823722.1	picr_482	picr_482
FALSE	TRUE	FALSE	NW_020823723.1	picr_483	picr_483
FALSE	TRUE	FALSE	NW_020823724.1	picr_484	picr_484
FALSE	TRUE	FALSE	NW_020823725.1	picr_485	picr_485
FALSE	TRUE	FALSE	NW_020823726.1	picr_486	picr_486
FALSE	TRUE	FALSE	NW_020823727.1	picr_487	picr_487
FALSE	TRUE	FALSE	NW_020823728.1	picr_488	picr_488
